"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"eta[21]",-3.25700067876,-3.2464623,0.607932774998703,0.60411242745,-4.26879414,-2.289053335,1.00002550352689,6712.29292871107,7810.44745513893
"eta[22]",0.523306506191635,0.52340023,0.245872061527305,0.24361171401,0.1228516325,0.925619122,1.00029926375667,8855.02197058602,7799.61528468055
"eta[23]",-0.8764994749336,-0.875165475,0.310468051654735,0.307978815249,-1.3892931,-0.3698600735,0.999881610071804,6484.20959313523,7921.5490766727
"eta[24]",-0.432948503679932,-0.430236265,0.295899422243341,0.291976853994,-0.9328485365,0.0433519574,1.00036089017464,6411.53179776365,7284.05345037307
"eta[25]",0.660001021551296,0.661497855,0.302853104311522,0.306776545257,0.163576398,1.148831335,0.999842157458455,7801.0284194961,6805.43727946873
"eta[26]",-3.10429840092,-3.08966675,0.516312322466652,0.51389258508,-3.98359391,-2.26859373,1.00013225172865,8743.67637847772,6683.48130395343
"eta[27]",-0.122869202564746,-0.124866375,0.333775974460231,0.333570707736,-0.670622027,0.428288111,1.00035378285224,8413.16714391928,7733.35075052472
"eta[28]",0.687348023988123,0.68744293,0.29838575934741,0.301828471539,0.203545261,1.17776438,1.00086034320213,9884.22339753116,8020.49660662136
"eta[29]",0.744823578039188,0.74468198,0.314577462580708,0.317649007032,0.236782887,1.266120165,1.00062691887225,9877.58133523983,7806.69513088664
"eta[30]",0.813902168753321,0.80988729,0.357707431204109,0.352316805918,0.233104813,1.407149915,1.00033136011448,4838.37558542036,6012.48738603717
"eta[31]",-3.58714833511,-3.57506995,0.589800371148846,0.583527934919999,-4.608751135,-2.650393775,1.00005365312034,8569.91296195014,7090.63564837059
"eta[32]",0.0930907330264107,0.0947765055,0.287685948380949,0.291010235859,-0.3803013945,0.5619653865,0.999839646384522,6959.12247310326,7206.01904972667
"eta[33]",-0.64856752797646,-0.64478089,0.192922433412771,0.190896588561,-0.9672710815,-0.3334992875,1.00024899431099,8685.27755288584,7588.94778428325
"eta[34]",0.160484895484944,0.162663325,0.29682480835776,0.2957624640474,-0.322188378,0.6482547825,1.00124347876712,9987.2576923903,6916.96109485768
"eta[35]",1.99119336066,1.9842869,0.422949526737766,0.42059501337,1.31404842,2.698942885,1.00008724929003,8518.79947677454,7115.72114294578
"eta[36]",0.0164693128683717,0.0205700215,0.327941592787691,0.325260060153,-0.5323291185,0.5421239805,1.00040697285975,7509.0938546376,7382.33978390102
"eta[37]",-0.570289962064818,-0.56905165,0.256847488727374,0.25511120439,-0.991425887,-0.1427147225,1.00013620650724,7152.27607556501,7209.75030197777
"eta[38]",-1.610939473044,-1.60483535,0.281592962569947,0.27948188667,-2.086358205,-1.15725791,1.00028500606151,8389.84398285451,7247.14862359907
"eta[39]",-1.6753567217871,-1.6600859,0.633805610652983,0.62351069172,-2.77007405,-0.657950526500001,1.00011779987759,7077.29114132485,7034.39300800896
"eta[40]",-1.599940126046,-1.5929885,0.288359101993712,0.28774708515,-2.09155549,-1.135039225,1.00053341800033,8960.35078064945,7012.10195727927
"eta[41]",-3.30064628946,-3.28977765,0.546558183452987,0.54154329747,-4.23488898,-2.43059404,1.00000416346366,8650.01043444407,7212.18064368559
"eta[42]",-3.54737628845,-3.53383145,0.562037135590041,0.55860565131,-4.510750895,-2.654293515,1.00011664312545,7025.42060828442,7142.86316954852
"eta[43]",0.929442641525946,0.927898015,0.361398734079662,0.359371646823,0.3355100055,1.52764601,1.00028757566299,5242.19373927123,6396.18495732
"eta[44]",-2.923390455916,-2.91650805,0.581103723826061,0.5820428145,-3.88422141,-2.00146903,1.00001340099933,8716.64321235252,7342.26408703018
"eta[45]",0.079553797351497,0.0799367335,0.215866394523584,0.2145394387794,-0.2773726275,0.4284253315,1.00032886140642,9061.84751164248,8527.52173279256
"eta[46]",-1.72290218665,-1.7164847,0.298136778535682,0.29707656804,-2.2249375,-1.24335556,1.00040258453091,8799.37816354968,7012.63149260332
"eta[47]",-0.465888797381165,-0.46639421,0.228722594476061,0.231916260975,-0.8411577425,-0.0976241256000002,1.0004173960026,8913.76548422926,8780.69127615868
"eta[48]",-0.520201147631052,-0.52045899,0.373051798027479,0.365910876513,-1.141037045,0.0863935616,1.00003988034975,8730.61464789263,8242.78260409308
"eta[49]",0.220747941396674,0.222469845,0.226719599101038,0.2261220162873,-0.1569279015,0.594497176,1.00047106965153,9625.05413733338,7941.90536603543
"eta[50]",-0.721708562527665,-0.7183618,0.245015261756866,0.245705278644,-1.131289915,-0.325989968,1.0004688863042,9113.80775610342,8053.74275281647
"eta[51]",-3.23689526937,-3.2201068,0.528954491175104,0.52928167656,-4.137740845,-2.38190186,1.00012580604876,8722.0948654456,6587.99365179329
"eta[52]",-0.546711354035362,-0.543430235,0.254771014010343,0.254921394525,-0.976255996,-0.134128070000001,1.00077975780993,7794.66860333049,7239.12036440004
"eta[53]",-3.3565187469,-3.3469045,0.563143731571568,0.55610057622,-4.31800798,-2.460671085,1.00004655909594,8651.09205800248,7184.37543082818
"eta[54]",0.435214842933868,0.4351504,0.310462066150528,0.307591997496,-0.0748689575,0.9422122535,1.00039230312608,5368.37296157024,6851.85744427268
"eta[55]",0.343216657727177,0.34469883,0.228601002496563,0.228997985265,-0.034732745,0.7186907735,1.00056201001746,9802.40544816628,8710.06158826636
"eta[56]",-2.54878001934,-2.53882765,0.398607262625704,0.39669364812,-3.229854495,-1.912718055,1.00010960616784,8105.12832344622,6908.49573879098
"eta[57]",1.1253520587684,1.1230396,0.317925600492005,0.312935399091,0.615674709,1.65395066,1.00005387432861,7770.0580904115,6359.21487671228
"eta[58]",-0.9852459356121,-0.98142219,0.345802295275497,0.345984487884,-1.55442812,-0.420705843000001,0.999993730907075,7819.6154333737,7888.2189700826
"eta[59]",-0.252527119273987,-0.251939995,0.267699833825731,0.2675019293667,-0.6944886485,0.1804040075,1.00028933814483,7249.14415252218,7574.62653042727
"eta[60]",-0.359912696621436,-0.359926325,0.353575327393561,0.352605586746,-0.941057055,0.222235785,1.00033663123806,8543.14504539517,7887.3591986316
"eta[61]",-0.116403550621078,-0.11451837,0.337295914517758,0.340063265178,-0.6663777545,0.4263024925,0.999898786267068,8358.54194204736,7994.61269904744
"eta[62]",-2.60875752569,-2.59546095,0.478982854527155,0.47244450057,-3.425990085,-1.842213155,1.00003746672657,8612.72512205859,7907.8116780164
"eta[63]",-0.0809182661661859,-0.0766618305,0.276910569758364,0.2781458943123,-0.53834021,0.3642393855,0.99993906401319,7890.66478136015,7316.7781820609
"eta[64]",-0.296855139949074,-0.296591945,0.339868510902755,0.3342567690252,-0.8572743345,0.269427476,0.999991531231764,9110.59241806004,8492.77747761893
"eta[65]",-1.2427806640581,-1.2428467,0.342688304097297,0.35073964569,-1.808646775,-0.6896954035,1.00004811908878,5377.56897390772,6324.64969373624
"eta[66]",0.9621968278485,0.954710465,0.312540873333264,0.305129584221,0.459725559,1.47667958,1.0002366438698,8080.31522349915,7018.40188250441
"eta[67]",-0.685353435284144,-0.67975279,0.306943103882383,0.304098369204,-1.19862061,-0.180917711500001,1.00032612095922,6871.87316344194,7346.09310050604
"eta[68]",-3.23202756662,-3.2181654,0.525770873076668,0.52592729406,-4.123844815,-2.39874517,1.00002735428115,6731.49344749012,7303.15729653528
"eta[69]",1.602022546759,1.5978396,0.355737345770678,0.35285472285,1.027821605,2.19966559,1.00012596090389,8379.00502967117,7160.43597104402
"eta[70]",-0.294325405446889,-0.293763465,0.343420320963393,0.342259477623,-0.85221609,0.2721755335,1.00032995508864,8430.58206567584,7977.54042586694
"eta[71]",0.9808659101945,0.97732147,0.293000300816567,0.293124156591,0.503928645,1.465927295,1.00026700557738,9907.9274755938,8309.13617176109
"eta[72]",1.09990080961282,1.09144025,0.325850433574655,0.322339960845,0.5767282165,1.643942365,1.00013343163805,7981.03425386515,6564.96475021283
"eta[73]",-1.092320236825,-1.0885187,0.224667858401478,0.223876773519,-1.467057675,-0.7303221045,1.00034979575039,8298.9413233337,7465.42669244555
"eta[74]",0.82516033264671,0.82495781,0.362484924872003,0.362598429354,0.232772048,1.41081515,1.00006045344248,6081.17109053323,6661.06620986298
"eta[75]",-0.0572819114037757,-0.05828304,0.325188113273725,0.326257427412,-0.5835273415,0.481750560499999,1.00034231038412,8318.91769416089,7929.86433576308
